,id,copas,gofres,bebidas,crepes,diaSemana,observacion,helados
394,k43W2aqvc51pmN3h0edQ,[],[],[],"[{'inicio': '14:02:56,557', 'fin': '14:06:00,553'}]",sábado,,[]
395,kAu8kb1Q7bHxneFD5BBs,"[{'inicio': '13:18:36,461', 'fin': '13:21:23,084'}]",[],[],[],viernes,,"[{'inicio': '13:20:00,616', 'fin': '13:20:23,421'}, {'inicio': '13:20:35,695', 'fin': '13:20:59,486'}]"
396,kOIOAtcxkj9O4yu7EoPc,[],[],[],[],viernes,Artesano ,"[{'inicio': '14:38:11,262', 'fin': '14:41:00,168'}]"
397,kQGyyhg4DHUhVrFQUg5V,[],[],[],[],domingo,,"[{'inicio': '14:49:12,173', 'fin': '14:49:44,968'}]"
398,kezdFdoKsbki6vt2CRaM,[],[],[],[],viernes,,"[{'inicio': '14:20:27,174', 'fin': '14:22:00,719'}]"
399,knQxbm293xGudsEsVMMk,[],[],[],[],viernes,,"[{'inicio': '14:11:32,343', 'fin': '14:12:05,705'}, {'inicio': '14:12:12,453', 'fin': '14:12:28,658'}]"
400,kpEV4wIrPlFYh5vgJdRB,[],[],[],[],domingo,,"[{'inicio': '13:00:35,867', 'fin': '13:00:47,371'}, {'inicio': '13:00:54,990', 'fin': '13:01:08,137'}]"
401,ktcl0kzUDabA2Z6oweRE,[],[],[],[],domingo,,"[{'inicio': '14:18:58,727', 'fin': '14:19:14,749'}]"
402,ktgG3KQan0FokO5HSysM,[],[],[],[],viernes,,"[{'inicio': '13:34:06,678', 'fin': '13:34:22,470'}]"
403,kv53tK3rDLpxSX0t4S9p,[],[],[],[],viernes,,"[{'inicio': '12:56:20,410', 'fin': '12:56:50,548'}, {'inicio': '12:56:51,421', 'fin': '12:57:10,119'}]"
404,kvpTZs4FNYiOtMTMk0Tp,"[{'inicio': '13:45:52,383', 'fin': '13:48:29,815'}]",[],[],[],domingo,,[]
405,lH2UFeskxv1W4FYdOaNZ,[],"[{'inicio': '13:27:09,987', 'fin': '13:30:28,332'}]",[],[],domingo,,"[{'inicio': '13:28:00,896', 'fin': '13:28:54,266'}]"
406,lIC53Pmerpo2CPSrEMcH,"[{'inicio': '13:17:26,075', 'fin': '13:18:15,195'}]",[],[],[],domingo,,[]
407,lKgYJhKZFaQcVAeSjfYG,[],[],[],[],sábado,,"[{'inicio': '13:33:38,844', 'fin': '13:34:11,790'}, {'inicio': '13:34:12,582', 'fin': '13:34:27,757'}]"
408,lOy5P6Uhd8IMlhSgco2r,"[{'inicio': '14:00:45,359', 'fin': '14:01:14,458'}]",[],[],[],sábado,,"[{'inicio': '14:00:28,388', 'fin': '14:00:44,468'}]"
409,lQGXQ8p6vUtDqBYTl2yT,[],[],[],[],sábado,,"[{'inicio': '13:08:42,049', 'fin': '13:09:25,473'}]"
410,lSusAoQFp6QN4rUykxAQ,"[{'inicio': '13:20:59,558', 'fin': '13:25:02,359'}, {'inicio': '13:25:11,493', 'fin': '13:25:11,859'}]",[],[],[],viernes,2 copas hecha al tiempo,[]
411,lbPMqxOJbrhCh8emYOzA,"[{'inicio': '14:35:41,367', 'fin': '14:36:11,254'}]",[],[],[],viernes,,"[{'inicio': '14:35:33,768', 'fin': '14:35:48,391'}]"
412,lin7bRNyTYaiYKEtmfwG,[],[],[],[],sábado,,"[{'inicio': '12:52:48,064', 'fin': '12:53:32,410'}]"
413,llvZcsVf7owc3zQbsxNf,[],[],[],[],sábado,,"[{'inicio': '13:56:16,334', 'fin': '13:56:35,294'}, {'inicio': '13:56:46,568', 'fin': '13:56:54,207'}]"
414,lphEvy9EW0G1fTL5eE50,[],[],[],[],domingo,,"[{'inicio': '13:56:15,216', 'fin': '13:56:24,160'}]"
415,lrSxVhqknyCRgVK43XH3,[],[],[],[],sábado,,"[{'inicio': '12:51:55,569', 'fin': '12:52:20,836'}, {'inicio': '12:52:21,518', 'fin': '12:52:39,331'}]"
416,lwet1R6l4wQwtfAYTAop,"[{'inicio': '14:17:14,740', 'fin': '14:19:06,381'}]",[],[],[],sábado,,[]
417,m30en7THaL66bPV9JQio,[],[],[],[],domingo,,"[{'inicio': '13:29:57,751', 'fin': '13:30:02,799'}, {'inicio': '13:30:03,301', 'fin': '13:30:10,758'}]"
418,m5SWBYZvN3knT28i1BHp,[],[],[],[],domingo,,"[{'inicio': '13:43:46,529', 'fin': '13:44:07,457'}, {'inicio': '13:44:11,156', 'fin': '13:44:17,397'}, {'inicio': '13:44:24,636', 'fin': '13:44:53,748'}, {'inicio': '13:44:54,281', 'fin': '13:45:07,089'}, {'inicio': '13:45:21,195', 'fin': '13:45:40,463'}]"
419,m5t18CVq9dMOqIT71rRb,"[{'inicio': '13:37:18,152', 'fin': '13:39:00,517'}]",[],[],[],domingo,,[]
420,mDxLC81ztiRVUDM4Nysp,[],[],[],[],domingo,,"[{'inicio': '13:23:54,761', 'fin': '13:24:05,626'}, {'inicio': '13:24:06,303', 'fin': '13:24:28,513'}]"
421,mFVxQ1ltelxE7s3fn1wm,[],[],[],[],domingo,,"[{'inicio': '14:07:35,010', 'fin': '14:07:47,385'}, {'inicio': '14:07:48,089', 'fin': '14:08:01,374'}]"
422,mKazXGpZuhHaqJQCyN7L,[],[],[],[],domingo,,"[{'inicio': '14:46:23,003', 'fin': '14:46:32,528'}, {'inicio': '14:46:33,470', 'fin': '14:46:47,468'}, {'inicio': '14:46:51,212', 'fin': '14:46:55,735'}]"
423,mPDxbplL6sK7ITkDqvA3,"[{'inicio': '13:33:52,911', 'fin': '13:35:48,724'}]",[],[],[],sábado,,[]
424,mPQQFS0ZLx5a626uQrIy,[],[],[],[],sábado,,"[{'inicio': '12:55:23,482', 'fin': '12:55:37,824'}, {'inicio': '12:55:38,975', 'fin': '12:56:01,314'}]"
425,mixJHLLToA2jYLRyM0fI,[],[],[],[],domingo,,"[{'inicio': '14:39:11,971', 'fin': '14:39:33,628'}]"
426,mmvCoTkDlWHppYC8QfsO,[],[],[],"[{'inicio': '14:11:09,474', 'fin': '14:15:04,755'}]",domingo,,[]
427,n9HxRtq7V0yA37FnXnVG,[],[],[],[],domingo,,"[{'inicio': '14:50:48,519', 'fin': '14:51:01,796'}, {'inicio': '14:51:02,265', 'fin': '14:51:12,018'}]"
428,nDHSORM6ucAQrWyXwAVj,[],[],[],[],viernes,,"[{'inicio': '13:03:28,863', 'fin': '13:04:09,788'}]"
429,nGkm4FjVxZRLcmhziQRC,[],[],[],[],sábado,,"[{'inicio': '13:44:32,946', 'fin': '13:44:44,718'}]"
430,nXICLjSiU8WoV5Ws2BZy,"[{'inicio': '15:02:39,287', 'fin': '15:03:51,022'}]",[],[],[],domingo,,[]
431,npuyNfZRaeku7EWzhRsh,[],[],[],[],sábado,,"[{'inicio': '12:20:58,948', 'fin': '12:21:15,301'}]"
432,o3EQxE3EvyOKvOkiPkdt,"[{'inicio': '13:14:23,467', 'fin': '13:14:35,608'}, {'inicio': '13:14:36,372', 'fin': '13:14:40,358'}]",[],[],[],sábado,,[]
433,oVTmkGIOe6SSMPxilpW0,[],[],[],[],domingo,Artesano ,"[{'inicio': '14:48:17,841', 'fin': '14:49:55,210'}]"
434,oZ2ce6zLbu9xmHAHFngQ,[],[],[],[],domingo,,"[{'inicio': '12:51:28,729', 'fin': '12:52:15,885'}, {'inicio': '12:52:17,626', 'fin': '12:52:37,913'}, {'inicio': '12:52:38,666', 'fin': '12:52:58,858'}, {'inicio': '12:53:00,849', 'fin': '12:53:17,044'}]"
435,okZ97eOqm2ZYVtLCvUsx,[],[],[],[],viernes,,"[{'inicio': '14:32:32,924', 'fin': '14:32:57,598'}]"
436,omNISPckHqkhGB4dDeh2,"[{'inicio': '14:54:15,675', 'fin': '14:56:10,535'}]",[],[],[],domingo,2 copas,[]
437,oy4PwxLydXhBtOs1OSfZ,[],[],[],[],viernes,,"[{'inicio': '13:58:17,856', 'fin': '13:58:59,466'}]"
438,p5g6kRAQiqCz5gVTGwzN,[],[],[],[],domingo,,"[{'inicio': '13:53:25,432', 'fin': '13:53:48,111'}, {'inicio': '13:53:48,688', 'fin': '13:54:14,113'}]"
439,p5urVVIPZeQLuJhlO2lz,[],[],[],[],domingo,,"[{'inicio': '12:11:43,325', 'fin': '12:12:04,482'}, {'inicio': '12:12:05,466', 'fin': '12:12:30,228'}]"
440,pGUlpo2fABP0MEelQvOp,[],[],[],[],domingo,,"[{'inicio': '14:06:54,688', 'fin': '14:07:12,255'}]"
441,pUtWNCJCktw4CgcU0Jif,[],[],[],[],viernes,,"[{'inicio': '12:59:28,277', 'fin': '12:59:55,262'}]"
442,pka0qiAVBjTwVxwiTdiy,"[{'inicio': '13:19:25,236', 'fin': '13:20:23,767'}]",[],[],[],domingo,,[]
443,pnflRfU1BTnkgBeJlt7N,[],[],[],[],domingo,,"[{'inicio': '14:38:46,024', 'fin': '14:39:11,509'}]"
444,q2zGN1JFAjvFo4MAfMgI,"[{'inicio': '14:55:02,054', 'fin': '14:55:51,705'}]",[],[],[],domingo,,[]
445,q57LtnOB3L0afTwzFA2B,[],[],[],[],domingo,,"[{'inicio': '13:29:14,733', 'fin': '13:29:30,019'}, {'inicio': '13:29:33,483', 'fin': '13:29:48,350'}, {'inicio': '13:29:49,002', 'fin': '13:30:04,033'}, {'inicio': '13:30:04,523', 'fin': '13:30:27,089'}, {'inicio': '13:30:31,186', 'fin': '13:30:52,251'}]"
446,qULt4EtJNtfbMqjcuHe7,[],"[{'inicio': '13:25:10,179', 'fin': '13:25:48,493'}]",[],[],sábado,,"[{'inicio': '13:25:15,763', 'fin': '13:25:39,618'}]"
447,qaBNeAEDo3bF1J8eBmeC,[],[],[],[],sábado,,"[{'inicio': '13:42:09,060', 'fin': '13:42:26,203'}]"
448,qaXvVR2AEkopqs4fXOZv,[],[],[],[],domingo,,"[{'inicio': '13:25:19,863', 'fin': '13:25:42,930'}]"
449,qt9xmjtiEcCrBC7CWl8u,[],[],[],[],domingo,,"[{'inicio': '14:32:03,056', 'fin': '14:32:17,132'}]"
450,r227Pj2sXuuFO6KZFKjX,[],[],[],[],domingo,,"[{'inicio': '14:15:27,044', 'fin': '14:16:01,573'}, {'inicio': '14:16:02,653', 'fin': '14:16:40,732'}, {'inicio': '14:16:55,047', 'fin': '14:17:24,828'}]"
451,rIKxafOomP7sesvwVmz2,[],[],[],[],domingo,,"[{'inicio': '13:50:42,610', 'fin': '13:51:29,455'}, {'inicio': '13:51:32,077', 'fin': '13:52:07,064'}, {'inicio': '13:52:13,025', 'fin': '13:52:30,993'}, {'inicio': '13:52:32,989', 'fin': '13:52:59,626'}]"
452,rQJfKGLIUBOZMp643CNL,"[{'inicio': '13:05:59,484', 'fin': '13:08:10,308'}]",[],[],[],domingo,,[]
453,rgj7Fr69Z2IXcXBB20Bk,[],[],[],[],domingo,,"[{'inicio': '14:07:54,903', 'fin': '14:08:06,549'}, {'inicio': '14:08:07,207', 'fin': '14:08:23,395'}, {'inicio': '14:08:32,337', 'fin': '14:08:36,974'}, {'inicio': '14:08:44,419', 'fin': '14:09:07,206'}]"
454,rv70iOUDJMtDTrV9iaMP,[],[],[],[],domingo,,"[{'inicio': '12:45:34,704', 'fin': '12:45:54,551'}]"
455,rxRRzaO3XUoLowdN7Flz,[],[],[],[],domingo,,"[{'inicio': '13:01:35,411', 'fin': '13:02:01,132'}, {'inicio': '13:02:02,296', 'fin': '13:02:59,424'}]"
456,ryRZa5D58Mn3obDqL6dK,[],[],"[{'inicio': '12:21:54,356', 'fin': '12:22:08,349'}]",[],sábado,Copa,[]
457,sBkYxIaxHQ9w8mVGD54u,[],"[{'inicio': '14:00:37,893', 'fin': '14:03:04,618'}]",[],[],domingo,,"[{'inicio': '14:00:33,539', 'fin': '14:00:42,545'}, {'inicio': '14:01:10,907', 'fin': '14:01:19,030'}, {'inicio': '14:01:24,659', 'fin': '14:01:33,436'}]"
458,sDQ7VccmCj5FkZxsy6yB,[],[],[],[],viernes,,"[{'inicio': '13:56:49,107', 'fin': '13:57:17,700'}]"
459,sE9tFggSR7HxVRV4V0C8,[],[],"[{'inicio': '14:41:42,694', 'fin': '14:43:50,304'}]",[],domingo,,[]
460,sEwp2jENprmzeBbg0GNd,[],[],[],[],domingo,,"[{'inicio': '14:55:12,302', 'fin': '14:55:37,206'}]"
461,sFtWBIJKoPFwpk7mw90p,[],[],[],[],sábado,,"[{'inicio': '14:01:48,341', 'fin': '14:02:06,663'}]"
462,sMrGtlptPLpNxHrJ0RPa,[],[],[],"[{'inicio': '14:43:55,315', 'fin': '14:52:39,495'}]",domingo,,[]
463,sPYUxFTmlRNf0s1n4xYl,"[{'inicio': '14:52:25,749', 'fin': '14:53:56,693'}]",[],[],[],viernes,,[]
464,sQutigflaS0fYFCBUtTQ,[],[],[],[],viernes,,"[{'inicio': '12:39:27,102', 'fin': '12:40:11,150'}]"
465,shPMY8ZNvbXMy3c66m4x,[],[],"[{'inicio': '13:49:04,382', 'fin': '13:55:25,919'}]",[],domingo,,[]
466,sl4f8DXASDLZBrhycSWm,[],[],[],[],sábado,Artesano,"[{'inicio': '12:56:59,524', 'fin': '12:59:47,703'}]"
467,sp1fqrKuZbO8snZihF5x,[],[],[],[],sábado,,"[{'inicio': '12:50:53,881', 'fin': '12:51:12,866'}]"
468,stC927mlMsVum4uyqM3v,"[{'inicio': '14:02:49,767', 'fin': '14:04:13,401'}]",[],[],[],domingo,4 copas,[]
469,stpBsUHt8jDwUJDP4iK8,[],[],[],[],domingo,,"[{'inicio': '11:55:12,615', 'fin': '11:55:23,400'}, {'inicio': '11:55:25,284', 'fin': '11:55:43,740'}]"
470,syB6juJgxh1bWdhDzio2,[],[],[],[],domingo,,"[{'inicio': '15:09:23,930', 'fin': '15:09:32,266'}, {'inicio': '15:09:32,813', 'fin': '15:09:40,005'}]"
471,szlZ3SmWwrcGJyfOAsMq,[],"[{'inicio': '14:56:00,391', 'fin': '15:00:30,400'}]",[],[],domingo,,[]
472,t2kPu0Wu1XDBIsDBssKZ,[],[],[],[],viernes,,"[{'inicio': '14:42:08,211', 'fin': '14:42:53,955'}, {'inicio': '14:42:55,003', 'fin': '14:43:02,320'}]"
473,t5vULIzT5NmEzzp5UieN,"[{'inicio': '14:12:26,070', 'fin': '14:14:48,009'}]",[],[],[],domingo,2 copas,[]
474,tDG0zXvDAbQnUzwr922x,"[{'inicio': '13:57:31,438', 'fin': '14:00:13,487'}]",[],[],[],domingo,,[]
475,tI6pKccccDcYLeyFewNU,"[{'inicio': '12:05:09,985', 'fin': '12:06:27,055'}]",[],[],[],domingo,,[]
476,tQipmi7VTElCr8g5XSRN,[],[],[],"[{'inicio': '15:06:02,255', 'fin': '15:07:13,615'}]",domingo,,[]
477,tkrlupshoBA0VpfYimIJ,[],[],[],[],viernes,,"[{'inicio': '14:36:52,847', 'fin': '14:37:19,288'}]"
478,u6FsK9KliKlwhPpdRaIG,[],[],[],[],sábado,,"[{'inicio': '13:39:47,724', 'fin': '13:40:07,995'}]"
479,uEdaTJP5ZG77vZt2XKvV,[],[],[],[],domingo,,"[{'inicio': '13:51:12,328', 'fin': '13:51:17,529'}, {'inicio': '13:51:18,074', 'fin': '13:51:23,574'}]"
480,uLUDirDBozMenaCyesRk,[],[],[],[],domingo,,"[{'inicio': '13:20:14,106', 'fin': '13:20:16,787'}]"
481,uLza7KAKVzzRTOURMydi,[],[],"[{'inicio': '13:29:12,531', 'fin': '13:30:59,976'}]",[],sábado,,[]
482,uNXYw9MV1AkUHDMELGBk,[],[],[],[],viernes,,"[{'inicio': '13:15:34,184', 'fin': '13:15:50,842'}]"
483,uniQjmiabNlhi3X9vmHN,[],[],[],[],domingo,,"[{'inicio': '13:20:08,895', 'fin': '13:20:14,227'}, {'inicio': '13:20:17,161', 'fin': '13:20:40,008'}, {'inicio': '13:20:40,964', 'fin': '13:20:53,097'}, {'inicio': '13:20:54,170', 'fin': '13:21:14,239'}, {'inicio': '13:21:16,408', 'fin': '13:21:21,823'}]"
484,upTD4p3TF5fONKDyBHdA,[],[],[],[],domingo,,"[{'inicio': '14:55:10,307', 'fin': '14:55:17,227'}, {'inicio': '14:55:17,904', 'fin': '14:55:34,880'}]"
485,v1g4xozy3fPeSRbhkoEw,[],[],[],[],sábado,,"[{'inicio': '13:45:52,178', 'fin': '13:46:00,266'}, {'inicio': '13:46:00,907', 'fin': '13:46:07,418'}, {'inicio': '13:46:08,525', 'fin': '13:46:53,066'}, {'inicio': '13:46:53,615', 'fin': '13:46:58,706'}]"
486,v9SRVyZNb745BqJEpPwO,[],[],[],[],domingo,,"[{'inicio': '15:09:14,030', 'fin': '15:09:28,429'}]"
487,vSujhmABGhz6kpuKTo2I,[],"[{'inicio': '14:10:46,380', 'fin': '14:16:38,566'}]",[],[],sábado,,[]
488,vg636UDENmRY5Nts1e57,[],[],[],[],domingo,,"[{'inicio': '13:20:42,757', 'fin': '13:20:45,600'}, {'inicio': '13:21:05,943', 'fin': '13:21:13,821'}, {'inicio': '13:21:28,242', 'fin': '13:21:36,645'}, {'inicio': '13:21:37,143', 'fin': '13:21:42,709'}]"
489,vouMWJjov4xSLunZ2tQy,[],[],[],[],viernes,,"[{'inicio': '14:18:05,580', 'fin': '14:18:47,827'}]"
490,vyOdnzLfCH8iRPHMg1Xi,[],[],"[{'inicio': '14:21:33,391', 'fin': '14:24:42,070'}]",[],domingo,,"[{'inicio': '14:20:30,184', 'fin': '14:20:45,511'}]"
491,vzZM3tKoYahtiOCbRlhJ,[],[],[],[],viernes,,"[{'inicio': '13:50:49,809', 'fin': '13:51:37,987'}]"
492,wDanDIhBtjD9souEsh2J,[],[],[],[],domingo,,"[{'inicio': '11:51:20,390', 'fin': '11:51:28,044'}, {'inicio': '11:51:29,193', 'fin': '11:51:34,731'}]"
493,wEYN6WJXYy9Ib0KlCoaZ,[],[],"[{'inicio': '14:10:11,006', 'fin': '14:12:09,301'}]",[],sábado,,[]
494,wEsly3ixI4ylZGqQLHM3,[],[],[],[],domingo,,"[{'inicio': '14:57:47,576', 'fin': '14:58:17,685'}, {'inicio': '14:58:22,807', 'fin': '14:58:49,044'}]"
495,wN0VlNoKyzfOGpJmdrd8,[],[],[],[],viernes,,"[{'inicio': '14:09:57,560', 'fin': '14:10:48,381'}]"
496,wVPuJl3jP7Rj5jTQ1awH,[],[],[],[],domingo,,"[{'inicio': '14:20:59,503', 'fin': '14:21:19,345'}, {'inicio': '14:21:20,304', 'fin': '14:21:28,941'}, {'inicio': '14:21:29,541', 'fin': '14:21:51,418'}]"
497,wWLdRNM4UTCpXco7BL8b,[],[],[],[],viernes,,"[{'inicio': '14:26:53,775', 'fin': '14:27:10,067'}]"
498,wi0lGdNyidA8LREWle7B,[],[],"[{'inicio': '13:10:05,468', 'fin': '13:10:42,353'}]",[],domingo,,[]
499,wkc2927PY97vK7ybVWZL,[],[],[],[],sábado,,"[{'inicio': '14:11:11,784', 'fin': '14:11:25,616'}]"
500,x4lh96LWfbA4No47D4dI,"[{'inicio': '14:31:55,557', 'fin': '14:32:38,379'}]",[],[],[],sábado,,[]
501,xCZWRYrocANGxQQ7b3z7,[],"[{'inicio': '12:16:05,233', 'fin': '12:21:05,050'}]",[],[],sábado,,[]
502,xMOeKkJckpvAzjTOc5WF,[],[],[],[],viernes,,"[{'inicio': '13:16:46,382', 'fin': '13:17:24,910'}]"
503,xbzOIaqlbj9QbLHk7XNU,[],[],[],[],domingo,,"[{'inicio': '13:40:22,382', 'fin': '13:40:36,369'}, {'inicio': '13:40:37,263', 'fin': '13:40:56,912'}]"
504,xf8xtZTuZYOaDg5cj1oQ,[],[],[],[],sábado,,"[{'inicio': '14:26:09,614', 'fin': '14:26:36,254'}]"
505,xoJabsKrX41F3jq5dpfT,"[{'inicio': '14:39:04,056', 'fin': '14:42:47,587'}]",[],[],[],domingo,Dos copas ,"[{'inicio': '14:42:48,018', 'fin': '14:42:57,309'}]"
506,xqjbYjA100UxRYm9HYe5,[],[],[],[],domingo,,"[{'inicio': '13:49:14,347', 'fin': '13:49:37,069'}]"
507,y8KqoxkaMETBpDuYs4AR,"[{'inicio': '14:27:35,834', 'fin': '14:29:13,007'}]",[],[],[],domingo,,[]
508,yRbK1hiT1yBczEDy0fZ7,[],[],[],[],viernes,,"[{'inicio': '12:52:21,374', 'fin': '12:54:17,117'}]"
509,yUSsUpOI3jgGqPcVCXol,[],[],"[{'inicio': '14:44:37,031', 'fin': '14:47:21,598'}]",[],domingo,,[]
510,yYwy8e008cKPyfPySgYr,[],[],[],[],domingo,,"[{'inicio': '14:56:35,554', 'fin': '14:56:48,869'}, {'inicio': '14:56:49,784', 'fin': '14:57:31,348'}]"
511,yn8bOtlbbWfcYUvezL5M,[],[],[],"[{'inicio': '12:29:22,776', 'fin': '12:35:28,291'}, {'inicio': '12:35:29,327', 'fin': '12:38:51,202'}]",domingo,,[]
512,yr9C14OhL0YgqV9cevAr,[],[],"[{'inicio': '13:22:31,938', 'fin': '13:24:35,698'}]",[],sábado,,[]
513,z141YeikyrplkrOxbV0i,[],[],[],[],domingo,,"[{'inicio': '13:00:21,647', 'fin': '13:01:07,437'}]"
514,z8ot0y3Wv9wI670o8wPn,[],[],[],[],domingo,,"[{'inicio': '13:42:37,877', 'fin': '13:42:40,879'}, {'inicio': '13:42:47,032', 'fin': '13:42:50,694'}, {'inicio': '13:45:32,697', 'fin': '13:45:37,214'}]"
515,zE9YhYEf2caIkbXHem6U,[],[],"[{'inicio': '14:44:43,805', 'fin': '14:47:23,742'}]",[],domingo,,[]
516,zFpkGFl6AXO5ggfGJx3b,[],[],"[{'inicio': '13:34:40,166', 'fin': '13:35:29,514'}]",[],domingo,,[]
517,zddP2PlHlbDq3gwaZxiG,[],[],"[{'inicio': '14:17:15,822', 'fin': '14:19:35,585'}, {'inicio': '14:19:36,958', 'fin': '14:20:01,092'}]",[],domingo,,[]
518,zgt9I87HJHSjsb6oXF7x,[],[],[],[],domingo,,"[{'inicio': '12:43:41,755', 'fin': '12:44:06,924'}, {'inicio': '12:44:13,637', 'fin': '12:44:18,451'}, {'inicio': '12:44:23,598', 'fin': '12:44:49,366'}, {'inicio': '12:44:51,942', 'fin': '12:45:21,724'}]"
519,zlU7EoYqmxxkrHHz2tcM,[],[],"[{'inicio': '13:26:07,460', 'fin': '13:27:22,793'}]",[],domingo,,[]
520,zqy4MfZxlRdI51u9V8lC,[],[],[],[],domingo,,"[{'inicio': '14:20:05,375', 'fin': '14:20:24,932'}]"
521,ztOsJ1Vzd7Z6NLAXZAb0,[],[],[],[],sábado,,"[{'inicio': '14:30:12,471', 'fin': '14:30:31,809'}]"
522,zveavgvE9vAFkJqtfdVR,[],[],[],[],domingo,,"[{'inicio': '13:24:50,635', 'fin': '13:25:23,396'}, {'inicio': '13:25:29,015', 'fin': '13:26:15,138'}, {'inicio': '13:26:15,573', 'fin': '13:26:45,128'}]"
523,zxQb72zK2RY1RQPC0Zlz,[],[],[],[],viernes,,"[{'inicio': '15:00:18,570', 'fin': '15:01:21,758'}]"
524,zzhuYPcjJ7uI5KNiCCMt,"[{'inicio': '13:27:33,586', 'fin': '13:29:11,342'}]",[],[],[],domingo,,[]
